Dealer,Company,FEIN,DNI,Peripherals,Service Name,Owner,Unit ID,Unit,Unit Type,Carrier,Monthly Fee,Billing Group,Billing Period,Last Srv Paid Until,Service Paid Until,Serial #,Phone Number,Sim Number,IMEI,Bill To,Status,Last Event,Assigned To Company,Last Event Date,Last Contact On,Last Event Address
TSO Colombia - IBO IDCOM,SANY COLOMBIA SAS,900836437,,"Panic Button,",PLAN MAQUINARIA PESADA,Client,15KV,NUR839,Queclink GV55W,Claro CO,5800000,,Mensual,1/4/2016 12:00:00 AM,3/21/2080 12:00:00 AM,S2-M007693-15KV,9103432330,57101602709243171,868574042891684,,Active,Parked,10/30/2024 12:13:05 PM,11/14/2024 3:42:14 PM,11/14/2024 3:42:30 PM,"Cl. 20 Este #366, Valledupar, Cesar, Colombia"
TSO Colombia - IBO IDCOM,SANY COLOMBIA SAS,900836437,,"Panic Button,",PLAN MAQUINARIA PESADA,Renting,15NA,JUM361,Queclink GV55W,Claro CO,5800000,,Mensual,1/4/2016 12:00:00 AM,3/21/2080 12:00:00 AM,S2-M007693-15NA,9103441112,602608353946,868574042921770,,Active,Parked,11/14/2024 6:11:27 AM,11/14/2024 12:28:53 PM,11/14/2024 12:29:04 PM,"Kr51 11s-18, Medellin, Antioquia, Colombia"
TSO Colombia - IBO IDCOM,SANY COLOMBIA SAS,900836437,,"Panic Button,",PLAN MAQUINARIA PESADA,Renting,15OM,NUR678,Queclink GV55W,Claro CO,5800000,,Mensual,1/4/2016 12:00:00 AM,3/21/2080 12:00:00 AM,S2-M007693-15OM,9103417411,602608353935,868574042924626,,Active,Parked,11/8/2024 3:12:47 AM,11/14/2024 3:52:27 PM,11/14/2024 3:52:56 PM,"Av 25-33, Barbosa, Antioquia"
TSO Colombia - IBO IDCOM,SANY COLOMBIA SAS,900836437,,"Panic Button,",PLAN MAQUINARIA PESADA,Renting,15OO,KZP248,Queclink GV55W,Claro CO,5800000,,Mensual,1/4/2016 12:00:00 AM,3/21/2080 12:00:00 AM,S2-M007693-15OO,9103429897,602608353934,868574042857750,,Active,Parked,11/5/2024 4:36:47 AM,11/14/2024 3:56:13 PM,11/14/2024 3:56:32 PM,"Cl10 30-53, Yumbo, Valle Cauca"
TSO Mobile - Colombia,SARA SOFIA MONTENEGRO CUADROS,1110364982,,"Panic Button,",PLAN STANDARD,Client,15GI,LYU597,Queclink GV55W,Claro CO,19.99,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-15GI,9103427360,57101602307593782,868574042914494,,Active,Parked,9/24/2024 1:26:08 PM,11/14/2024 3:56:19 PM,11/14/2024 3:56:28 PM,"7F8H+PQ Jamundí, Valle del Cauca, Colombia"
TSO Mobile - Colombia,SCHEIMER SAS,830019036,19116196,"Panic Button,",PLAN STANDARD,Client,13OK,WLM593,Queclink GV55W,Claro CO,19.99,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-13OK,9103411213,57101602604287731,868574042847116,,Active,Parked,6/13/2024 3:45:52 AM,11/6/2024 9:12:35 PM,11/6/2024 9:12:49 PM,"Cl78 28b-24, Bogota, Cundinamarca"
TSO Mobile - Colombia,SCHEIMER SAS,830019036,19116196,"Panic Button,",PLAN STANDARD,Client,13OU,EQQ584,Queclink GV55W,Claro CO,19.99,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-13OU,9103428584,57101602604287722,868574042890447,,Active,Parked,6/13/2024 2:59:26 AM,11/14/2024 3:46:37 PM,11/14/2024 3:46:56 PM,"Cl7e 12b-57, Mosquera, Cundinamarca, Colombia"
TSO Mobile - Colombia,SCHEIMER SAS,830019036,19116196,"Panic Button,",PLAN STANDARD,Client,13PX,SQW681,Queclink GV55W,Claro CO,19.99,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-13PX,9103427390,57101602604287685,868574042787718,,Active,Parked,6/12/2024 4:35:25 AM,11/14/2024 3:41:47 PM,11/14/2024 3:41:55 PM,"Av 50, Madrid, Cundinamarca"
TSO Mobile Peru,SEDISA RENTA CAR SAC,20454432216,20454432216,"Panic Button,",PLAN PROFESIONAL - VIDFLEET,Renting,14XK,V8R-820 VF,VidFleet 4K,CLARO-PE,65,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,6B3013XL,967949948,895110163087460890,6B3013XL,,Active,Parked,9/9/2024 4:21:24 AM,11/14/2024 3:58:37 PM,11/14/2024 3:58:41 PM,"HC3F+QP9, Arequipa 04013, Peru"
TSO Mobile Peru,SEDISA RENTA CAR SAC,20454432216,20454432216,"Panic Button,",PLAN PROFESIONAL - VIDFLEET,Renting,14XL,VBO-615 VF,VidFleet 4K,CLARO-PE,65,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,6B3013WP,967949435,895110163087460888,6B3013WP,,Active,Parked,9/6/2024 11:15:34 AM,11/14/2024 1:33:46 PM,11/14/2024 1:33:50 PM,"HF93+X67, Jacobo Hunter 04011, Peru"
TSO Mobile Peru,SEDISA RENTA CAR SAC,20454432216,20454432216,"Panic Button,",PLAN PROFESIONAL - VIDFLEET,Renting,14XO,VAQ-560 VF,VidFleet 4K,CLARO-PE,65,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,6B3013YP,968219625,895110163087460926,6B3013YP,,Active,Ignition OFF,9/7/2024 9:52:42 AM,11/14/2024 3:52:23 PM,11/14/2024 3:52:23 PM,"5 C. 10, Arequipa, Arequipa"
TSO Mobile Peru,SEDISA RENTA CAR SAC,20454432216,20454432216,"Panic Button,",PLAN PROFESIONAL - VIDFLEET,Renting,14XY,VBA-013 VF,VidFleet 4K,CLARO-PE,65,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,6B3013VH,992295935,895110163084243141,6B3013VH,,Active,Ignition OFF,9/8/2024 10:50:13 AM,11/14/2024 2:16:40 PM,11/14/2024 2:20:59 PM,"Tacna y Arica, Arequipa, Arequipa"
TSO Colombia - IBO SEGTEC,SEGTEC INVENTARIO DISPONIBLE,0,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,0ASH,0ASH,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,Claro CO,5800000,,Mensual,1/4/2016 12:00:00 AM,3/21/2080 12:00:00 AM,4764429076,9103594478,89571016023083315281,354514102533785,,Active,Idle Alert,7/23/2024 4:05:08 AM,11/14/2024 3:57:20 PM,11/14/2024 3:57:39 PM,"Cl. 17 #2222, San Onofre, Sucre, Colombia"
TSO Colombia - IBO SEGTEC,SEGTEC INVENTARIO DISPONIBLE,0,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,0EBY,0EBY,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,5800000,,Mensual,1/4/2016 12:00:00 AM,3/21/2080 3:00:01 AM,4764412871,9103978232,89571016023121575946,352556102277568,,Active,POWER UP,11/5/2024 7:30:50 AM,7/16/2024 4:14:49 PM,9/30/2024 10:20:52 AM,Gulf of Guinea
TSO Colombia - IBO SEGTEC,SEGTEC INVENTARIO DISPONIBLE,0,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,0K65,0K65,CalAmp 4232 - 3G - LMU4232H-RH00-G1000,Claro CO,5800000,,Mensual,1/4/2016 12:00:00 AM,3/21/2080 3:00:01 AM,4864033450,9104040318,89571016023121580300,357041066461313,,Active,Ignition ON,11/5/2024 7:26:46 AM,6/21/2024 9:42:41 AM,6/21/2024 9:42:55 AM,"Cl. 35 #14-66, Riohacha, La Guajira, Colombia"
TSO Colombia - IBO SEGTEC,SEGTEC INVENTARIO DISPONIBLE,0,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,13E5,13E5,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,Claro CO,5800000,,Mensual,1/4/2016 12:00:00 AM,3/21/2080 12:00:00 AM,1363184801,9103431096,89571016023075933125,352556102051203,,Active,Parked,4/23/2024 11:25:28 AM,4/19/2024 6:54:06 PM,4/19/2024 6:54:29 PM,"Av La Estacion, Cali, Valle Cauca, Colombia"
TSO Colombia - IBO SEGTEC,SEGTEC INVENTARIO DISPONIBLE,0,,"Panic Button,",PLAN PROFESIONAL - VIDEO,Client,15J9,15J9,Queclink GV55W,Claro CO,5800000,,Mensual,1/4/2016 12:00:00 AM,3/21/2080 3:00:01 AM,S2-M007693-15J9,9103418677,57101602709243126,868574042922042,,Active,Idle - Stop,10/10/2024 6:31:36 AM,10/8/2024 2:29:27 PM,10/8/2024 2:29:43 PM,"Av La Estacion, Cali, Valle Cauca, Colombia"
TSO Mobile - Colombia,SEI SERVICIOS ESPECIALIZADOS DE INGENIERIA SAS,901342416,,"Panic Button,",PLAN STANDARD,Renting,0VS0,CASEDv26,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,599000,,Mensual,3/23/2024 12:00:00 AM,1/1/1900 12:00:00 AM,1363185792,9101401902,8957123112215161264,352556102100505,,Active,Parked,11/6/2024 4:48:34 AM,11/14/2024 1:30:00 PM,11/14/2024 1:30:27 PM,"Cra. 16 #11-06, Mosquera, Cundinamarca, Colombia"
TSO Mobile - Colombia,SEI SERVICIOS ESPECIALIZADOS DE INGENIERIA SAS,901342416,,"Panic Button,",PLAN STANDARD,Renting,0VSF,A88134,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,599000,,Mensual,11/6/2024 12:00:00 AM,1/1/1900 12:00:00 AM,1363185827,9101413607,8957123112215161249,352556102051872,,Active,Idle Alert,11/6/2024 4:42:13 AM,11/14/2024 3:13:23 PM,11/14/2024 3:14:01 PM,"86G3+86 Girardot, Cundinamarca, Colombia"
TSO Mobile - Colombia,SEI SERVICIOS ESPECIALIZADOS DE INGENIERIA SAS,901342416,,"Panic Button,",PLAN STANDARD,Renting,0VT1,JCB 3CX,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,599000,,Mensual,3/23/2024 12:00:00 AM,1/1/1900 12:00:00 AM,1363185576,9101331413,8957123112215161207,352556102100703,,Active,Idle Alert,11/6/2024 4:48:08 AM,11/14/2024 1:11:06 PM,11/14/2024 1:11:25 PM,"86G3+87 Girardot, Cundinamarca, Colombia"
TSO Mobile - Colombia,SEI SERVICIOS ESPECIALIZADOS DE INGENIERIA SAS,901342416,,"Panic Button,",PLAN STANDARD,Renting,0VTD,BOBCAT S185,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,MOVISTAR CO,599000,,Mensual,11/6/2024 12:00:00 AM,1/1/1900 12:00:00 AM,4764255375,9103458861,89571016022057264632,357041065259825,,Active,POWER UP,11/6/2024 4:48:49 AM,9/27/2023 2:53:52 PM,9/27/2023 3:26:27 PM,"Av Boyaca 25b-61, Bogota, Cundinamarca, Colombia"
TSO Mobile - Colombia,SEI SERVICIOS ESPECIALIZADOS DE INGENIERIA SAS,901342416,,"Panic Button,",PLAN STANDARD,Renting,0VTV,JOHN DEERE 200DLC,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MOVISTAR CO,599000,,Mensual,3/23/2024 12:00:00 AM,1/1/1900 12:00:00 AM,1363185561,9101156107,8957123112215160225,354514101466862,,Active,Idle Alert,11/6/2024 4:46:00 AM,11/14/2024 4:01:55 PM,11/14/2024 4:02:14 PM,"86G3+67 Girardot, Cundinamarca, Colombia"
TSO Mobile Peru,SERBEMUZ INDUSTRIALES & SERVICIOS GENERALES S.A.C,20545589967,20545589967,"Panic Button,",PLAN ESTANDAR,Client,0TQ9,BHV-745,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,16.17,,Anual,7/15/2024 12:00:00 AM,7/14/2025 12:00:00 AM,4764428381,966720095,895110163087459774,354514102539048,,Active,Parked,7/25/2024 9:25:39 AM,11/14/2024 3:06:43 PM,11/14/2024 3:07:29 PM,"5V7M+3P5, Ventanilla 07076, Peru"
TSO Mobile Peru,SERBEMUZ INDUSTRIALES & SERVICIOS GENERALES S.A.C,20545589967,20545589967,"Panic Button,",PLAN ESTANDAR,Client,0YT1,HAMM 0311-406,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,16.17,,Anual,3/26/2024 12:00:00 AM,3/25/2025 12:00:00 AM,4764428740,966762520,895110163087459795,354514102413327,,Active,Ignition OFF,4/11/2024 6:55:54 AM,11/14/2024 4:01:09 PM,11/14/2024 4:02:13 PM,"Av Av. Santa Rosa De Lima-58, San Juan De Lurigancho, Lima, Lima [Province]"
TSO Mobile Peru,SERBEMUZ INDUSTRIALES & SERVICIOS GENERALES S.A.C,20545589967,20545589967,"Panic Button,",PLAN ESTANDAR,Client,11VM,CAT 2278,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,16.17,,Anual,3/4/2024 12:00:00 AM,3/3/2025 12:00:00 AM,4764385717,972592692,8951101630842402677,358077093335897,,Active,POWER UP,4/8/2024 12:31:14 PM,10/28/2024 9:08:14 AM,11/14/2024 4:00:59 PM,Gulf of Guinea
TSO Mobile Peru,SERVI CABLE AC,20602090001,20602090001,"Panic Button,",PLAN ESTANDAR,Client,0GJX,BRQ-518,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,16,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764413060,987453939,8951101632863467431,352556102511412,,Active,Parked,5/14/2024 5:59:00 AM,11/14/2024 2:45:43 PM,11/14/2024 2:46:05 PM,"Jiron Máx Rodiguetti 282, Lima 07006, Peru"
TSO Mobile Peru,SERVI CABLE AC,20602090001,20602090001,"Panic Button,",PLAN ESTANDAR,Client,0I0P,W5I-163,CalAmp 2630 - CDMA - LMU2630CV-G1000,CLARO-PE,16,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4634462313,989344857,8951100320136215578,351628095440650,,Active,Parked,5/15/2024 6:13:05 AM,11/14/2024 3:54:30 PM,11/14/2024 3:54:59 PM,"Ilave-34, Los Olivos, Lima, Lima [Province]"
TSO Mobile Peru,SERVI CABLE AC,20602090001,20602090001,"Panic Button,",PLAN ESTANDAR,Client,0I0V,W5E-179,CalAmp 2630 - CDMA - LMU2630CV-G1000,CLARO-PE,16,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4634462323,974270687,8951101639368353305,351628095760396,,Active,Drive,5/16/2024 4:56:17 AM,11/14/2024 4:01:38 PM,11/14/2024 4:02:01 PM,"Av Braulio Sancho Davila-83, Rimac, Lima, Lima [Province]"
TSO Mobile Peru,SERVI CABLE AC,20602090001,20602090001,"Panic Button,",PLAN ESTANDAR,Client,0IAL,CAE-096,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,16,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764417154,987454183,8951101632863467456,352556102169062,,Active,Parked,5/13/2024 5:03:09 AM,11/14/2024 3:23:02 PM,11/14/2024 3:23:27 PM,"Av Alfredo Benavides-38, Miraflores., Lima, Lima [Province]"
TSO Mobile Peru,SERVI CABLE AC,20602090001,20602090001,"Panic Button,",PLAN ESTANDAR,Client,0OCO,BJC-391,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,16,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764400245,991847486,8951101632870694977,354514101231969,,Active,Parked,5/22/2024 5:57:43 AM,11/14/2024 3:57:31 PM,11/14/2024 3:57:58 PM,"Avenida Gerardo Unger 1519-1523, Lima 15102, Peru"
TSO Mobile Peru,SERVI CABLE AC,20602090001,20602090001,"Panic Button,",PLAN ESTANDAR,Renting,0TNB,BAA-599,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,16,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764401452,958715309,8951101630601426180,354514101196089,,Active,Parked,5/8/2024 6:42:08 AM,11/14/2024 4:00:52 PM,11/14/2024 4:01:05 PM,"Av Cesar Vallejo, Carabayllo, Lima, Lima [Province], Perú"
TSO Mobile Peru,SERVI CABLE AC,20602090001,20602090001,"Panic Button,",PLAN ESTANDAR,Client,0Y5O,BHJ-894,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,16,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764386093,987381165,895110163286288255,358077093349542,,Active,Ignition OFF,6/21/2024 11:43:34 AM,11/14/2024 3:54:27 PM,11/14/2024 3:54:55 PM,"Madre De Dios-71, Cerro Colorado, Arequipa, Arequipa"
TSO Mobile Peru,SERVI CABLE AC,20602090001,20602090001,"Panic Button,",PLAN ESTANDAR,Client,0Y8S,CAD-443,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,16,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764385985,989653291,895110163287069516,358077093315394,,Active,Parked,6/4/2024 11:31:56 AM,11/14/2024 3:57:56 PM,11/14/2024 3:58:13 PM,"Av Peru-55, Callao, Callao, Callao"
TSO Mobile Peru,SERVI CABLE AC,20602090001,20602090001,"Panic Button,",PLAN ESTANDAR,Client,0YA2,AXP-254,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,16,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764386021,989653644,895110163287069517,358077093308878,,Active,Parked,6/11/2024 6:36:54 AM,11/14/2024 4:01:04 PM,11/14/2024 4:02:12 PM,"Av Fray Bartolome De Las Casas-11, San Martin De Porres, Lima, Lima [Province], Perú"
TSO Mobile Peru,SERVI CABLE AC,20602090001,20602090001,"Panic Button,",PLAN ESTANDAR,Client,0YHF,BJO-282,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,16,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764428345,966380768,895110163087459716,354514102406636,,Active,Parked,5/8/2024 6:19:32 AM,11/14/2024 3:54:15 PM,11/14/2024 3:54:36 PM,">0<, San Martin De Porres, Lima, Lima [Province], Perú"
TSO Mobile Peru,SERVI CABLE AC,20602090001,20602090001,"Panic Button,",PLAN ESTANDAR,Client,0YP2,CBW-634,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,16,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764428871,987453534,8951101632863467415,354514102316363,,Active,Parked,5/10/2024 6:38:24 AM,11/14/2024 3:54:43 PM,11/14/2024 3:55:15 PM,"Via Principal, Carmen Alto, Huamanga, Ayacucho, Perú"
TSO Mobile Peru,SERVI CABLE AC,20602090001,20602090001,"Panic Button,",PLAN ESTANDAR,Renting,10NJ,AYP-068,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,16,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764385520,991847949,8951101632870694985,358077092807904,,Active,Parked,5/20/2024 5:14:43 AM,11/14/2024 3:36:19 PM,11/14/2024 3:36:48 PM,"33-25, Los Olivos, Lima, Lima [Province], Perú"
TSO Mobile Peru,SERVI CABLE AC,20602090001,20602090001,"Panic Button,",PLAN ESTANDAR,Renting,10QX,ANA-838,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,16,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764413401,991582511,8951101632870696238,352556102351363,,Active,Drive,5/29/2024 5:35:56 AM,9/30/2024 5:29:05 PM,10/7/2024 8:43:27 AM,"Av Industrial-94, Independencia, Lima, Lima [Province]"
TSO Mobile Peru,SERVI CABLE AC,20602090001,20602090001,"Panic Button,",PLAN ESTANDAR,Client,11GM,ARG-797,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,16,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764429166,967293803,895110163087459892,354514102550268,,Active,Parked,8/29/2024 1:09:29 PM,11/14/2024 3:51:10 PM,11/14/2024 3:51:29 PM,"Av Nueva Toledo-95, Cieneguilla, Lima, Lima [Province]"
TSO Mobile Peru,SERVI CABLE AC,20602090001,20602090001,"Panic Button,",PLAN ESTANDAR,Client,11IY,BYS-325,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE TSO,16,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764417824,987453909,8951101632863467423,352556102538027,,Active,Speed alert,5/9/2024 6:10:10 AM,11/14/2024 4:00:55 PM,11/14/2024 4:01:22 PM,"Av Pe-1s, Villa El Salvador, Lima, Lima [Province], Perú"
TSO Mobile Peru,SERVI CABLE AC,20602090001,20602090001,"Panic Button,",PLAN ESTANDAR,Client,11Y2,D6F-211,Queclink GV55W,CLARO-PE TSO,16,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-12B7,913117859,8951101630620976298,868574042438759,,Active,Parked,5/17/2024 6:28:11 AM,11/14/2024 3:32:55 PM,11/14/2024 3:33:32 PM,"Huancavelica-12, Callao, Callao, Callao"
TSO Mobile Peru,SERVI CABLE AC,20602090001,20602090001,"Panic Button,",PLAN ESTANDAR,Client,11Z3,BJJ-084,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,16,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764386004,972577414,8951101630842402024,358077093316574,,Active,Ignition OFF,5/31/2024 7:38:58 AM,10/4/2024 1:58:48 PM,10/4/2024 1:59:11 PM,"V5X8+2HR, Lima 15593, Peru"
TSO Mobile Peru,SERVI CABLE AC,20602090001,20602090001,"Panic Button,",PLAN ESTANDAR,Client,12D4,AMU-726,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CLARO-PE,16,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4764428476,980544838,8951101632863467233,354514102546274,,Active,Parked,5/23/2024 5:47:43 AM,11/14/2024 3:58:01 PM,11/14/2024 3:58:32 PM,"Av Central, Villa El Salvador, Lima, Lima [Province], Perú"
TSO Mobile - Colombia,SERVI RETRO SAS,900510485,,"Panic Button,",PLAN MAQUINARIA PESADA,Client,14EN,CAT031DJPHH00193,Queclink GV55W,Claro CO,19.99,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-14EN,9103434870,57101602709643264,868574042905997,,Active,Parked,8/3/2024 12:49:59 PM,11/14/2024 3:16:33 PM,11/14/2024 3:17:06 PM,"Av 23, Roldanillo, Valle Cauca, Colombia"
TSO Mobile - Colombia,SERVI RETRO SAS,900510485,,"Panic Button,",PLAN MAQUINARIA PESADA,Client,14FD,CAT1315CCCJC05444,Queclink GV55W,Claro CO,19.99,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-14FD,9103417420,57101602709643293,868574042892773,,Active,Parked,6/29/2024 9:32:34 AM,10/23/2024 11:55:47 AM,10/23/2024 11:56:29 AM,141-1449 Carrera 28a
TSO Mobile Peru,SERVICENTRO SAN LUIS S.A.C,20273363026,20273363026,"Panic Button,",PLAN PROFESIONAL,Renting,0YMX,V8O 994,Queclink GV55W,CLARO-PE TSO,17.9,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-0YMX,973065674,8951101630722078324,868574042427349,,Active,Power OFF,10/11/2024 11:28:44 AM,11/6/2024 6:34:49 PM,11/6/2024 6:35:17 PM,"Via Principal-67, Cerro Colorado, Arequipa, Arequipa, Perú"
TSO Mobile Peru,SERVICIOS & CONSTRUCCIONES JHALIM SIRIA S.A.C.,20608299263,20608299263,"Panic Button,",PLAN PROFESIONAL - VIDFLEET,Renting,144F,BWJ-714 VF,VidFleet 4K,CLARO-PE TSO,45,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,6B301GP2,964337814,895110163983616211,6B301GP2,,Active,Ignition OFF,8/13/2024 5:19:56 PM,8/21/2024 9:37:23 AM,8/21/2024 9:48:22 AM,"Av. Aeropuerto, Oxapampa, Pasco"
TSO Mobile Peru,SERVICIOS & CONSTRUCCIONES JHALIM SIRIA S.A.C.,20608299263,20608299263,"Panic Button,",PLAN PROFESIONAL - VIDFLEET,Renting,144M,BSK-913 VF,VidFleet 4K,CLARO-PE TSO,45,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,6B301GSW,964337654,895110163983616210,6B301GSW,,Active,Ignition OFF,8/13/2024 5:22:28 PM,8/21/2024 9:36:21 AM,8/21/2024 9:47:23 AM,"P373+VG Esperanza, Peru"
TSO Mobile Peru,SERVICIOS & CONSTRUCCIONES JHALIM SIRIA S.A.C.,20608299263,20608299263,"Panic Button,",PLAN PROFESIONAL - VIDFLEET,Renting,144N,BWX-927 VF,VidFleet 4K,CLARO-PE TSO,45,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,6B301GNL,964337257,895110163983616208,6B301GNL,,Active,Ignition OFF,8/14/2024 2:06:31 PM,8/21/2024 5:39:02 PM,8/21/2024 5:50:22 PM,"3XWF+4R Puerto Pachitea, Peru"
TSO Mobile Peru,SERVICIOS & CONSTRUCCIONES JHALIM SIRIA S.A.C.,20608299263,20608299263,"Panic Button,",PLAN PROFESIONAL - VIDFLEET,Renting,144Q,BTP-713 VF,VidFleet 4K,CLARO-PE,45,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,6B301GPC,964338606,895110163983616215,6B301GPC,,Active,Ignition OFF,8/14/2024 4:56:05 PM,8/22/2024 6:53:26 AM,8/22/2024 7:04:22 AM,"P373+RG Esperanza, Peru"
TSO Mobile Peru,SERVICIOS & CONSTRUCCIONES JHALIM SIRIA S.A.C.,20608299263,20608299263,"Panic Button,",PLAN PROFESIONAL - VIDFLEET,Renting,144T,Z7Q-885,VidFleet 4K,CLARO-PE TSO,45,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,6B301GNK,964338344,895110163983616213,6B301GNK,,Active,Ignition OFF,8/13/2024 5:24:38 PM,8/23/2024 5:25:04 AM,8/23/2024 5:36:22 AM,"P373+RG Esperanza, Peru"
TSO Mobile Peru,SERVICIOS & CONSTRUCCIONES JHALIM SIRIA S.A.C.,20608299263,20608299263,"Panic Button,",PLAN PROFESIONAL - VIDFLEET,Renting,14TV,BJX-870 VF,VidFleet 4K,CLARO-PE,45,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,6B3013VJ,967973985,895110163087460913,6B3013VJ,,Active,Ignition OFF,8/22/2024 3:03:51 PM,8/23/2024 5:32:16 PM,8/23/2024 5:43:22 PM,"KM 2.500 Av. Yarinacocha, Pucallpa, Ucayali"
TSO Mobile Peru,SERVICIOS CORPORATIVOS LOGISTICA Y TRANSPORTE PERU S.A.C,20550943060,20550943060,"Panic Button,",PLAN PROFESIONAL,Client,0YTD,AUR-914,Queclink GV55W,CLARO-PE TSO,16.41,,Mensual,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,S2-M007693-0YTD,940499475,895110163074623521,868574042421706,,Active,Parked,4/12/2024 7:15:10 AM,11/14/2024 3:16:41 PM,11/14/2024 3:17:14 PM,"Cl1, Callao, Callao, Callao"
