,IMEI,Unit Type,Unit,Unit ID
2268,359369091357604,"CalAmp 2630 - HSPA -LMU26H3001-G1000

",WGH169,0M97
2269,352556102752057,CalAmp 2620 - 3G - LMU26H201-G1000,JLU76G,0NL8
2270,359369091340022,CalAmp 2630 - 3G - LMU2631H-H000-G1000,LGR468,0NLA
2271,865640064549048,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,TLK370,0ODK
2272,359369091353041,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,WGH167,0PVO
2273,352556102934770,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,NXT166,0RN6
2274,354514101216945,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,WGG927,0RS9
2275,868574042643309,Queclink GV55W,OED38D,0RZF
2276,357041063014792,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,GLT004,0S24
2277,358077091442976,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,WGG929,0UV7
2278,352556102802092,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,YGO80F,0V67
2279,868574042436738,Queclink GV55W,XAO94G,0V86
2280,868574042456769,Queclink GV55W,WMY017,0VZ0
2281,352556102899205,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,ZNN865,0W28
2282,359369091201125,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,IFN15G,0WF2
2283,868574042458724,Queclink GV55W,JOZ385,0WML
2284,358077091143616,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,GLS925,0WZ4
2285,86857404265PROING,Queclink GV55W,IDF66G,0XHI
2286,352556102949554,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,NXS964,0XV8
2287,352556102720781,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,QTS35G,0XVG
2288,352556102790594,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,GZU92G,0XVQ
2289,352556102936544,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,JMT49G,0XW8
2290,352556102927691,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,MI585337,0XWH
2291,352556102936445,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,NXT427,0XWQ
2292,352556102885568,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,JWP48G,0XWR
2293,352556102770018,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,IEV88G,0XXS
2294,354514101228627,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,WEX641,0Y2L
2295,358077093345029,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,WEX327,0YBZ
2296,868574042731856,Queclink GV55W,JYM469,0ZB8
2297,868574042741293,Queclink GV55W,LMM849,0ZBW
2298,868574042603808,Queclink GV55W,XGK71G,0ZH9
2299,868574042731591,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,ZNO002,0ZJV
2300,868574042674379,Queclink GV55W,XBG71G,0ZK4
2301,868574042731955,Queclink GV55W,RCY49G,0ZKH
2302,868574042441308,Queclink GV55W,IBQ83G,125Y
2303,358077092096383,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,LWE31G,12EP
2304,354514101203075,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,LGR431,12EY
2305,352556102016446,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,WHR044,12JD
2306,352556102053795,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,WGG896,12JG
2307,354514101454900,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,NXS950,12JJ
2308,868574042785837,Queclink GV55W,WGH168,12PS
2309,868574042789912,Queclink GV55W,KIE729,13EP
2310,868574042784541,Queclink GV55W,JKU354,13FG
2311,868574042782701,Queclink GV55W,HDW808,13GK
2312,868574042783998,Queclink GV55W,KTW052,13GM
2313,868574042782727,Queclink GV55W,DIU003,13GO
2314,868574042785662,Queclink GV55W,TFO555,13HF
2315,868574042784194,Queclink GV55W,NNR588,13HR
2316,868574042793773,Queclink GV55W,NNR582,13HS
2317,868574042797444,Queclink GV55W,NNR583,13I5
2318,868574042794466,Queclink GV55W,NNR586,13II
2319,868574042871496,Queclink GV55W,WHX383,14I3
2320,868574042889712,Queclink GV55W,WHX382,14KJ
2321,868574042864905,Queclink GV55W,HOI02H,14MC
2322,868574042873716,Queclink GV55W,HOI01H,14MF
2323,868574042865597,Queclink GV55W,YMU64G,14MX
2324,868574042864087,Queclink GV55W,DRU45G,14PN
2325,868574042873914,Queclink GV55W,MC630571,15C2
2326,868574042898853,Queclink GV55W,MA064119,15C9
2327,868574042864558,Queclink GV55W,MC630572,15CE
2328,868574042859954,Queclink GV55W,MC514570,15CJ
2329,868574042908363,Queclink GV55W,NXT355,15EB
2330,868574042914320,Queclink GV55W,NXT376,15EC
2331,868574042921259,Queclink GV55W,NXT257,15ED
2332,868574042914031,Queclink GV55W,NXT352,15EE
2333,868574042854575,Queclink GV55W,NXT364,15EF
2334,868574042908686,Queclink GV55W,NXT278,15EK
2335,354514101198671,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,TJR259,354E
2336,352556102766271,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,TVD77G,461N
2337,352556102740474,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,TSX381 ,D539
2338,359369090458056,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,WGG928,M407
2339,354514101459479,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,TYI43F,M709
2340,868574042606140,Queclink GV55W,NMP984,U777
2341,868574042794128,Queclink GV55W,NLW262,13JD
2342,868574042718630,Queclink GV55W,KJK062,12M7
2343,868574042786017,Queclink GV55W,JOHN DEERE 245186,13EB
2344,868574042913819,Queclink GV55W,SR250,15FU
2345,352556102797482,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,RETROEXCAVADORA B95,0UTV
2346,868574042665799,Queclink GV55W,CAT 0416E,0ZHN
2347,868574042747225,Queclink GV55W,KSO825,0ZBY
2348,868574041974119,Queclink GV55W,GVS486,0WCU
2349,868574042659289,Queclink GV55W,MJQ264,12M9
2350,868574042868856,Queclink GV55W,JKW284,15F5
2351,868574042853932,Queclink GV55W,KVN940,15FG
2352,868574042919527,Queclink GV55W,CATERPILLAR 416F2,15KJ
2353,868574042908249,Queclink GV55W,GALIONG38,15KL
2354,868574042908215,Queclink GV55W,CATERPILLAR320D2,15KR
2355,868574042910062,Queclink GV55W,CATERPILLAR312D2L,15KS
2356,868574042922653,Queclink GV55W,WLX748,15L1
2357,868574042926183,Queclink GV55W,WLX747,15L2
2358,868574042899687,Queclink GV55W,TRACTOR 3,15L3
2359,868574042857586,Queclink GV55W,TRACTOR 1,15L4
2360,868574042913801,Queclink GV55W,WLX746,15L6
2361,868574042921143,Queclink GV55W,TRACTOR 2,15L7
2362,868574042914700,Queclink GV55W,CATERPILLARD5GLGP,15L8
2363,868574042911235,Queclink GV55W,INGERSOLL,15L9
2364,868574042745252,Queclink GV55W,NISSAN NGW834,0Z8W
2365,868574042706825,Queclink GV55W,CAMION 968,12I5
2366,868574042882600,Queclink GV55W,CAMIONETA FXN961,14D2
2367,868574042923727,Queclink GV55W,CAMIONETA FXQ478,14D4
2368,358014097927452,GenX 5P,EXCA SY021SCA09288,0MQ4
2369,868574042672480,Queclink GV55W,SY007CD5511K8,12HO
2370,868574042869292,Queclink GV55W,HYUNDAIH940C,14PJ
2371,357041065258561,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,MINICARGADOR S175,0UMD
2372,868574042746623,Queclink GV55W,WEQ819,0ZEI
2373,868574042894431,Queclink GV55W,SJL237,14HA
2374,868574042681085,Queclink GV55W,WOL584,12LP
2375,868574042884416,Queclink GV55W,LQL172,14CQ
2376,868574042843214,Queclink GV55W,NOY375,14N7
2377,6B301GRM,VidFleet 4K,RBN568 VF,15QX
2378,6B301GHV,VidFleet 4K,IXY043 VF,15R6
2379,868574042667183,Queclink GV55W,ZAXIS120,12OM
2380,6B301AM2,VidFleet 4K,WZI220 VF,11D3
2381,868574042918461,Queclink GV55W,WZI220,14MV
2382,868574042789193,Queclink GV55W,SBL594,14CB
2383,868574042798673,Queclink GV55W,CAT 428C,13K0
2384,868574042701719,Queclink GV55W,HAV917,12MD
2385,868574042650015,Queclink GV55W,SY007SCD31758,791S
2386,868574042781802,Queclink GV55W,WCR748,13EE
2387,868574042711015,Queclink GV55W,XVP611,12J2
2388,868574042922695,Queclink GV55W,CATERPILLAR312C,15HS
2389,868574042745138,Queclink GV55W,TTN901,0ZA4
2390,868574042732201,Queclink GV55W,HITACHI 6728,0Z9K
2391,868574042742127,Queclink GV55W,HITACHI 5972,0ZCU
2392,868574041307393,Queclink GV55W,ZNN889,0WEP
2393,868574042732508,Queclink GV55W,YED58F,0Z9D
2394,868574042745971,Queclink GV55W,MSQ63F,0ZA7
2395,868574042741327,Queclink GV55W,EQP799,0ZAQ
2396,868574042742101,Queclink GV55W,GEU626,0ZBN
2397,868574042749460,Queclink GV55W,TTZ730,0ZBZ
2398,868574042747969,Queclink GV55W,EXX717,0ZC9
2399,868574042746953,Queclink GV55W,PEN05G,0ZFZ
2400,868574042875968,Queclink GV55W,EJR944,13OR
2401,868574042876156,Queclink GV55W,IJP957,13OV
2402,868574041379053,Queclink GV55W,WOW634,0XH8
2403,868574042411301,Queclink GV55W,TLP319,0XL9
2404,868574042764378,Queclink GV55W,STT863,A02T
2405,868574042394267,Queclink GV55W,F0U877,0XJS
2406,868574042902135,Queclink GV55W,SY013CEP831K8,14I8
2407,868574042688288,Queclink GV55W,DFR937,05YU
2408,868574042715586,Queclink GV55W,JHONEDEERE310E ,12LD
2409,868574042710389,Queclink GV55W,UVL803,12MC
2410,868574042880885,Queclink GV55W,JHONEDEERE,13QP
2411,868574042794060,Queclink GV55W, JMV769,13JX
2412,351628098947412,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,CWT541,0ZC0
2413,868574042906383,Queclink GV55W,SMARTECN2025,15LN
2414,868574042786611,Queclink GV55W,WDO002,13FN
2415,868574042784582,Queclink GV55W,SANDVIK 1645,14CE
2416,868574042784087,Queclink GV55W,SANVIK1495,14EQ
2417,868574042898465,Queclink GV55W,SANDVIK 2903,14F3
2418,868574042747951,Queclink GV55W,KYT720,0Z9Q
2419,868574042733373,Queclink GV55W,WHP452,0ZAG
2420,868574041261822,Queclink GV55W,NTW233,0WKC
2421,868574042747746,Queclink GV55W,NIS632,0Z8X
2422,868574042741822,Queclink GV55W,NMM338,0ZD9
2423,868574042794185,Queclink GV55W,VMT439,12RD
2424,6B301AZ0,VidFleet 4K,ZNM645 VF,147U
2425,868574042862339,Queclink GV55W,NLW594,14L2
2426,6B301GL7,VidFleet 4K,TMO862 VF,15QD
2427,6B301GFQ,VidFleet 4K,ZNM644 VF,15QH
2428,6B301AN3,VidFleet 4K,LKP082 VF,15QZ
2429,6B301GKG,VidFleet 4K,TZY383 VF,15RA
2430,6B301GQJ,VidFleet 4K,ZNM495 VF,15RF
2431,6B301GQN,VidFleet 4K,ZNM494 VF,15RN
2432,6B301ATX,VidFleet 4K,VCJ734 VF,15RV
2433,868574042440888,Queclink GV55W,NLX051,904C
2434,868574042748033,Queclink GV55W,HITACHI 7126,0ZB1
2435,354514101461822,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,IIO951,0VP3
2436,868574042741400,Queclink GV55W,SY007CEQ700K8,03YL
2437,868574042659859,Queclink GV55W,SY007CEQ690K8,04A4
2438,868574042750609,Queclink GV55W,SY007CEQ666K8,04BB
2439,868574042746268SANY,Queclink GV55W,SY007CEQ695K8,04BP
2440,868574042654892,Queclink GV55W,SY005CEP009K8,07SB
2441,868574042661699,Queclink GV55W,SY013CD1917K8,0CYJ
2442,868574042660790,Queclink GV55W,SY007CEQ697K8,0FV3
2443,868574042726070,Queclink GV55W,SY013CD1920K8,0JT9
2444,354514101465997,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,SY021KCCX5878,0VXQ
2445,868574042681390,Queclink GV55W,SY003CD2965K8,0Z87
2446,868574042726013,Queclink GV55W,SY007CEQ689K8,0ZCJ
2447,868574042745930,Queclink GV55W,SY005CD3563K8,0ZCQ
2448,868574042628821,Queclink GV55W,SY009CE0506K8,0ZIM
2449,868574042591813,Queclink GV55W,SW9363CEM0718,12O9
2450,868574042712542,Queclink GV55W,SW9363CEM0708,12ON
2451,868574042688320,Queclink GV55W,SY003CE0109K8,12PB
2452,868574042786298,Queclink GV55W,SY021CEN552S8,12PT
2453,868574042783469,Queclink GV55W,SL9563CEM1078,12QE
2454,868574042494984,Queclink GV55W,SY021CEN551S8,12QL
2455,868574042787288,Queclink GV55W,SW9363CEM0658,13JI
2456,868574042785241,Queclink GV55W,SW9763CEM0678,13JQ
2457,868574042789110,Queclink GV55W,SY009CE0188K8,13K4
2458,868574042784053,Queclink GV55W,SY009CE0187K8,13K6
2459,868574042880331,Queclink GV55W,SL9563CEM2288,13OW
2460,868574042922943,Queclink GV55W,SY021CEQ067S8,13P0
2461,868574042789466,Queclink GV55W,SL9563CEM2318,13Q4
2462,868574042899927,Queclink GV55W,SY021CEQ063S8,13Q5
2463,868574042781711,Queclink GV55W,SY009CE0267K8,13Q7
2464,868574042785951,Queclink GV55W,SY036CE0920K8,13Q8
2465,868574042911458,Queclink GV55W,SY021CEQ062S8,13QC
2466,868574042903695,Queclink GV55W,SY009CE0269K8,13QD
2467,868574042793831,Queclink GV55W,SW9363CEM0668,13QI
2468,868574042906029,Queclink GV55W,SL9563CEM2278,13QM
2469,868574042917570,Queclink GV55W,SY036CE0929K8,13QN
2470,868574042895230,Queclink GV55W,SY007CEQ702K8,14CN
2471,868574042784327,Queclink GV55W,SY007CEQ699K8,14DQ
2472,868574042789672,Queclink GV55W,SY009CE0505K8,14DS
2473,868574042890520,Queclink GV55W,SY007CEQ701K8,14DT
2474,868574042866140,Queclink GV55W,SY007CEQ587K8,14DV
2475,868574042919006,Queclink GV55W,SY005CEQ512K8,14DX
2476,868574042926993,Queclink GV55W,SY007CEQ696K8,14DZ
2477,868574042924840,Queclink GV55W,SY005CEQ513K8,14EX
2478,868574042885215,Queclink GV55W,SY005CEQ516K8,14F2
2479,868574042789714,Queclink GV55W,SY009CE0503K8,14F8
2480,868574042884903,Queclink GV55W,SY007CEQ662K8,14F9
2481,868574042785845,Queclink GV55W,SY005CEQ515K8,14FB
2482,868574042841481,Queclink GV55W,SY005CEQ511K8,14FC
2483,868574042911649,Queclink GV55W,SY005CEQ510K8,14FE
2484,868574042781687,Queclink GV55W,SY003CE1287K8,14FG
2485,868574042907837,Queclink GV55W,SY003CE1286K8,14FH
2486,868574042922521,Queclink GV55W,SY003CE1289K8,14FI
2487,868574042847843,Queclink GV55W,SY003CE1288K8,14FJ
2488,868574042835129,Queclink GV55W,SY021CER028S8,14GU
2489,868574042907621,Queclink GV55W,SY021CER006S8,14GZ
2490,868574042890017,Queclink GV55W,SY021CER031S8,14H0
2491,868574042902549,Queclink GV55W,SY021CER005S8,14H5
2492,868574042862016,Queclink GV55W,SY021CER030S8,14H6
2493,868574042916879,Queclink GV55W,SY021CER029S8,14H7
2494,868574042891361,Queclink GV55W,MONTACARGA ZSM450,14H8
2495,868574042883491,Queclink GV55W,SY021CER001S8,14HE
2496,868574042894084,Queclink GV55W,SY021CER003S8,14HF
2497,868574042878251,Queclink GV55W,SY021CER002S8,14HY
2498,868574042859079,Queclink GV55W,SY021CER000S8,14I1
2499,868574042907738,Queclink GV55W,SY013CEP830K8,14I2
2500,868574042870795,Queclink GV55W,SY013CEP858K8,14I4
2501,868574042891932,Queclink GV55W,SY013CEP857K8,14I5
2502,868574042881941,Queclink GV55W,SY013CEP856K8,14I6
2503,868574042869102,Queclink GV55W,SY013CEP859K8,14I7
2504,868574042890546,Queclink GV55W,SY013CEP839K8,14I9
2505,868574042876255,Queclink GV55W,SY036CE1050K8,14IA
2506,868574042912969,Queclink GV55W,SY036CE1051K8,14IB
2507,868574042884390,Queclink GV55W,SL9563CEM2568,14ID
2508,868574042899620,Queclink GV55W,SL9563CEM2578,14IG
2509,868574042910112,Queclink GV55W,XB0220CE0005,14IH
2510,868574042907860,Queclink GV55W,SY013CEP837K8,14IJ
2511,868574042905393,Queclink GV55W,SY048CE6397K8,14IK
2512,868574042919121,Queclink GV55W,SY013CEP836K8,14IT
2513,868574042882220,Queclink GV55W,SY013CEP838K8,14IU
2514,868574042901053,Queclink GV55W,SL9563CEM2588,14J0
2515,868574042901210,Queclink GV55W,JUM154,15FS
2516,868574042848643,Queclink GV55W,KYW600,15FT
2517,868574042891684,Queclink GV55W,NUR839,15KV
2518,868574042921770,Queclink GV55W,JUM361,15NA
2519,868574042924626,Queclink GV55W,NUR678,15OM
2520,868574042857750,Queclink GV55W,KZP248,15OO
2521,868574042914494,Queclink GV55W,LYU597,15GI
2522,868574042847116,Queclink GV55W,WLM593,13OK
2523,868574042890447,Queclink GV55W,EQQ584,13OU
2524,868574042787718,Queclink GV55W,SQW681,13PX
2525,868574042746516,Queclink GV55W,FJM114,0ZBS
2526,352556102277568,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,0EBY,0EBY
2527,357041066461313,CalAmp 4232 - 3G - LMU4232H-RH00-G1000,0K65,0K65
2528,357041068850018,CalAmp 4232 - 3G - LMU4232H-RH00-G1000,SNO103,0OW2
2529,357520074944519,GenX 651B,0ZI8,0ZI8
2530,352556102051203,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,13E5,13E5
2531,868574042922042,Queclink GV55W,15J9,15J9
2532,352556102100505,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,CASEDv26,0VS0
2533,352556102051872,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,A88134,0VSF
2534,352556102100703,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,JCB 3CX,0VT1
2535,357041065259825,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,BOBCAT S185,0VTD
2536,354514101466862,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,JOHN DEERE 200DLC,0VTV
2537,868574041320206,Queclink GV55W,JFL794,0XCM
2538,868574042712617,Queclink GV55W,LL0909,0ZIK
2539,868574042905997,Queclink GV55W,CAT031DJPHH00193,14EN
2540,868574042892773,Queclink GV55W,CAT1315CCCJC05444,14FD
2541,868574042633748,Queclink GV55W,GQU288,12LE
2542,868574042906540,Queclink GV55W,MXM745,15OX
2543,868574042747258,Queclink GV55W,SY013CCD18658,0ZCO
2544,359369090038502,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,LLW793,0XWC
2545,868574042744131,Queclink GV55W,SY013CCD18728 (#5),0ZCR
2546,868574041306965,Queclink GV55W,HITACHI ZX130 98751,0WEN
2547,868574042014725,Queclink GV55W,CAT 0430DLBML05090,12KK
2548,868574042919204,Queclink GV55W,WOO909,15N0
2549,868574042907225,Queclink GV55W,WOO921,15N1
2550,868574042911052,Queclink GV55W,WOO925,15N2
2551,868574042914122,Queclink GV55W,WOO926,15N3
2552,868574042928387,Queclink GV55W,WOO945,15N7
2553,868574042913751,Queclink GV55W,WOO947,15N9
2554,868574042931100,Queclink GV55W,WOO944,15NB
2555,868574042914619,Queclink GV55W,WOO920,15NE
2556,868574042893524,Queclink GV55W,WOO923,15NJ
2557,868574042914130,Queclink GV55W,WOO941,15O1
2558,868574042914973,Queclink GV55W,WOO927,15OA
2559,868574042908454,Queclink GV55W,WOO894,15OC
2560,868574042905195,Queclink GV55W,WOO918,15OD
2561,868574042919113,Queclink GV55W,WOO935,15OI
2562,352556102175671,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,SY024NCCN0818,0U9K
2563,354514101243451,CalAmp 2630 - 3G - LMU2631H-H000-G1000,QCD112,662T
2564,868574042908702,Queclink GV55W,WPX700,15OF
2565,868574042599675,Queclink GV55W,NPZ916,12I4
2566,868574042698253,Queclink GV55W,NNY000,12JZ
2567,868574042686464,Queclink GV55W,NNX735,12K4
2568,358077093335954,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,JVM556 PU,0Y8R
2569,354514102544535,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,SXX259,0ZJ8
2570,868574042661780,Queclink GV55W,NHP612,0EFE
2571,358014097806573,GenX 5P,TBL190,0NQZ
2572,868574042436357,Queclink GV55W,TRACTOR MASSEY ,0TPI
2573,868574042425517,Queclink GV55W,TRACTOR 6403,0XDI
2574,868574042844238,Queclink GV55W,CAT 0236BJA9H01885,14O1
2575,868574042636865,Queclink GV55W,WNK280,03X4
2576,868574042782909,Queclink GV55W,CATERPILLAR 9481,12R6
2577,352556102014524,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,minicargador S530,0VYO
2578,868574042747118,Queclink GV55W,NGN167,0Z8T
2579,868574042745567,Queclink GV55W,WHP434,0Z8U
2580,868574042743810,Queclink GV55W,WHP432,0Z97
2581,868574042731674,Queclink GV55W,NGN169,0Z9G
2582,868574042732318,Queclink GV55W,UUZ008,0Z9R
2583,868574042748124,Queclink GV55W,LLL280,0Z9S
2584,868574042735006,Queclink GV55W,WHP433,0Z9W
2585,868574042746078,Queclink GV55W,WHP442,0ZA3
2586,868574042741509,Queclink GV55W,KTN131,0ZA5
2587,868574042744818,Queclink GV55W,WHP410,0ZA6
2588,868574042751110,Queclink GV55W,EIL848,0ZAF
2589,868574042735956,Queclink GV55W,ENZ924,0ZAI
2590,868574042747803,Queclink GV55W,NGL946,0ZAJ
2591,868574042744883,Queclink GV55W,WHP398,0ZAO
2592,868574042743885,Queclink GV55W,RGT188,0ZAR
2593,868574042710827,Queclink GV55W,LYW586,12LI
2594,868574042785928,Queclink GV55W,NOR801,13GY
2595,868574042783923,Queclink GV55W,NOR291,13HL
2596,868574042908512,Queclink GV55W,NTL273,15N8
2597,868574042428131,Queclink GV55,ODT855,830G
2598,868574041962908,Queclink GV55W,TCU13E,12KQ
2599,868574042698196,Queclink GV55W,ABB82D,12M6
2600,868574042789946,Queclink GV55W,KYW055,13ER
2601,868574042788187,Queclink GV55W,JRM049,13ET
2602,868574042788955,Queclink GV55W,LZO305,13EV
2603,868574042798038,Queclink GV55W,LUZ192,13GJ
2604,868574042788781,Queclink GV55W,SXX967,13GN
2605,868574042789334,Queclink GV55W,GPU506,13GV
2606,868574042783956,Queclink GV55W,LZO306,13GW
2607,868574042784657,Queclink GV55W,JNV571,13HG
2608,868574042783436,Queclink GV55W,NWH43G,13HJ
2609,868574042920889,Queclink GV55W,FYV436,14E1
2610,868574042863980,Queclink GV55W,NKX512,15AP
2611,868574042746268,Queclink GV55W,NWK713,15HB
2612,868574042784798,Queclink GV55W,KQX809,13Q2
2613,868574042785779,Queclink GV55W,SW9363CEM0508,13JG
2614,868574042793583,Queclink GV55W,URA594,12PY
2615,868574042794235,Queclink GV55W,ITJ706,12RS
2616,868574042900105,Queclink GV55W,URJ944,14GM
2617,868574042888292,Queclink GV55W,URJ548,14GN
2618,868574042896311,Queclink GV55W,SQJ106,14KH
2619,868574042784350,Queclink GV55W,KQS628,14EU
2620,868574042879903,Queclink GV55W,KQX619,14EV
2621,868574042787981,Queclink GV55W,MPU801,14EY
2622,358014098053589,GenX 5P,SY007CCBA8978,0NNO
2623,868574042859095,Queclink GV55W,WFQ640,15GK
2624,868574042894712,Queclink GV55W,SXJ970,14DG
2625,868574042920772,Queclink GV55W,SXJ971,14DO
2626,868574042789920,Queclink GV55W,WCO567,13IX
2627,868574042787817,Queclink GV55W,TZY194,13PL
2628,6B301ADN,VidFleet 4K,WCO567 VF,13T6
2629,868574042599907,Queclink GV55W,MPM597,0ZHO
2630,868574042767405,Queclink GV55W,EJP022,12FY
2631,868574042750526,Queclink GV55W,GJV081,0ZBJ
2632,868574042841325,Queclink GV55W,WCX058,14KE
2633,868574042928411,Queclink GV55W,WML62E,15MS
2634,868574042747845,Queclink GV55W,NGY541,0Z8Y
2635,868574042871314,Queclink GV55W,NGY658,15B1
2636,354514101217927,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,SST246,0SH2
2637,357041062449635,CalAmp 2631 - Gemalto HSPA - LMU2631H-H000-GTC01,SST277,0UK5
2638,868574042896089,Queclink GV55W,LXS650,14KO
2639,868574042917984,Queclink GV55W,SY007CEQ588K8,14DW
2640,868574042900626,Queclink GV55W,FR12- WIRTGENW100,14HL
2641,868574042722772,Queclink GV55W,KOMATSU K40014,0ZIS
2642,352556102096976,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,T-09 VIBROCOMPACTADO,0VO4
2643,868574042779467,Queclink GV55W,T-76 VIBROCOMPACTADO,0Z8O
2644,358077092194444,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,TA-02 PAJARITA 416E,110C
2645,868574042923461,Queclink GV55W,T-77 TURBO JTY645,15G9
2646,868574042751789,Queclink GV55W,HITACHI 0916,0Z93
2647,868574042735329,Queclink GV55W,HITACHI 4848,0ZA0
2648,359369090649100,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,TGM728,0SM0
2649,868574042660014,Queclink GV55W,SY013CD1918K8,0CXX
2650,868574042694898,Queclink GV55W,HONDA YSV01G MOTO,05UM
2651,352556102310260,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,WPK621,0CGQ
2652,868574042762315,Queclink GV55W,VRK99G CUATRIMOTO,0JHA
2653,868574042406160,Queclink GV55W,WPK604,0XKP
2654,358077093354484,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,WPK622,0YE1
2655,868574042759022,Queclink GV55W,WPK601,12F1
2656,354514102535277,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,SPK374,12NH
2657,868574042882980,Queclink GV55W,VH TRAMITE,14L4
2658,868574042893201,Queclink GV55W,WPK646,14P4
2659,354514101217760,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,SPO171,0CYZ
2660,868574042743091,Queclink GV55W,SZM136,0D2X
2661,868574042398953,Queclink GV55W,SZP037,0DNC
2662,868574042613724,Queclink GV55W,WGW593,0EHB
2663,358014096057160,GenX 5P,UPA826,0HMD
2664,351628098729620,CalAmp 2630 - 3G - LMU2631H-H000-G1000,UFE668,0I2C
2665,868574042583869,Queclink GV55W,SBV452,0LFQ
2666,868574042596986,Queclink GV55W,UFJ640,0LTO
2667,868574042052477,Queclink GV55W,UFJ637,0LTY
2668,868574042728282,Queclink GV55W,SKF314,0M2D
2669,358077091810925,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,SKF713,0M30
2670,358014097840903,GenX 5P,WTL769,0MYN
2671,354514102364090,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,YHK270,0URC
2672,868574042434634,Queclink GV55W,SZP788,0UVD
2673,352556102768392,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,UFP125,0UWH
