,Unit,Unit ID,Unit Type,IMEI
2245,HCM1U100K00218756,0ZDT,Queclink GV55W,868574042747381
2246,SY007CD5529K8,12HT,Queclink GV55W,868574042748215
2247,RETROEXCAVADORA3C,15NP,Queclink GV55W,868574042905112
2248,GLS931,00MK,Queclink GV55W,868574042708284
2249,ADV15H,02W3,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102904179
2250,JNL89G,03Z1,Queclink GV55W,868574042660881
2251,JNU69G,04BH,Queclink GV55W,868574042724398
2252,JXS78D,05X4,Queclink GV55W,868574042647573
2253,BVJ95G,07RW,Queclink GV55W,868574042661905
2254,JMJ98G,07U8,Queclink GV55W,868574042746086
2255,IAP36G,09MW,Queclink GV55W,868574042656657
2256,CHZ85G,0A7L,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,359369090574597
2257,TUZ64G,0A7O,Queclink GV55W,868574042432992
2258,MSU856,0ATJ,Queclink GV55W,868574042732284
2259,LEC677,0AW1,Queclink GV55W,868574042750781
2260,YDL04F,0CHN,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,354514101466565
2261,WNL17G,0CKS,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102767857
2262,WHR045,0H8E,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,359369090573235
2263,XBF62G,0I0M,Queclink GV55W,868574042707906
2264,IEZ76G,0I1N,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,359369090071883
2265,NXS951,0IHB,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,358077093488993
2266,NXT351,0K4N,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102742322
2267,LKX555,0KVE,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102758443
2268,WGH169,0M97,"CalAmp 2630 - HSPA -LMU26H3001-G1000

",359369091357604
2269,JLU76G,0NL8,CalAmp 2620 - 3G - LMU26H201-G1000,352556102752057
2270,LGR468,0NLA,CalAmp 2630 - 3G - LMU2631H-H000-G1000,359369091340022
2271,TLK370,0ODK,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,865640064549048
2272,WGH167,0PVO,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,359369091353041
2273,NXT166,0RN6,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102934770
2274,WGG927,0RS9,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514101216945
2275,OED38D,0RZF,Queclink GV55W,868574042643309
2276,GLT004,0S24,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,357041063014792
2277,WGG929,0UV7,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,358077091442976
2278,YGO80F,0V67,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102802092
2279,XAO94G,0V86,Queclink GV55W,868574042436738
2280,WMY017,0VZ0,Queclink GV55W,868574042456769
2281,ZNN865,0W28,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102899205
2282,IFN15G,0WF2,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,359369091201125
2283,JOZ385,0WML,Queclink GV55W,868574042458724
2284,GLS925,0WZ4,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077091143616
2285,IDF66G,0XHI,Queclink GV55W,86857404265PROING
2286,NXS964,0XV8,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102949554
2287,QTS35G,0XVG,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102720781
2288,GZU92G,0XVQ,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102790594
2289,JMT49G,0XW8,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102936544
2290,MI585337,0XWH,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102927691
2291,NXT427,0XWQ,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102936445
2292,JWP48G,0XWR,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102885568
2293,IEV88G,0XXS,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102770018
2294,WEX641,0Y2L,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514101228627
2295,WEX327,0YBZ,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093345029
2296,JYM469,0ZB8,Queclink GV55W,868574042731856
2297,LMM849,0ZBW,Queclink GV55W,868574042741293
2298,XGK71G,0ZH9,Queclink GV55W,868574042603808
2299,ZNO002,0ZJV,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,868574042731591
2300,XBG71G,0ZK4,Queclink GV55W,868574042674379
2301,RCY49G,0ZKH,Queclink GV55W,868574042731955
2302,IBQ83G,125Y,Queclink GV55W,868574042441308
2303,LWE31G,12EP,CalAmp 0330H - 3G -LMU0330H-SKM6-JAM01,358077092096383
2304,LGR431,12EY,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,354514101203075
2305,WHR044,12JD,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102016446
2306,WGG896,12JG,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102053795
2307,NXS950,12JJ,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,354514101454900
2308,WGH168,12PS,Queclink GV55W,868574042785837
2309,KIE729,13EP,Queclink GV55W,868574042789912
2310,JKU354,13FG,Queclink GV55W,868574042784541
2311,HDW808,13GK,Queclink GV55W,868574042782701
2312,KTW052,13GM,Queclink GV55W,868574042783998
2313,DIU003,13GO,Queclink GV55W,868574042782727
2314,TFO555,13HF,Queclink GV55W,868574042785662
2315,NNR588,13HR,Queclink GV55W,868574042784194
2316,NNR582,13HS,Queclink GV55W,868574042793773
2317,NNR583,13I5,Queclink GV55W,868574042797444
2318,NNR586,13II,Queclink GV55W,868574042794466
2319,WHX383,14I3,Queclink GV55W,868574042871496
2320,WHX382,14KJ,Queclink GV55W,868574042889712
2321,HOI02H,14MC,Queclink GV55W,868574042864905
2322,HOI01H,14MF,Queclink GV55W,868574042873716
2323,YMU64G,14MX,Queclink GV55W,868574042865597
2324,DRU45G,14PN,Queclink GV55W,868574042864087
2325,MC630571,15C2,Queclink GV55W,868574042873914
2326,MA064119,15C9,Queclink GV55W,868574042898853
2327,MC630572,15CE,Queclink GV55W,868574042864558
2328,MC514570,15CJ,Queclink GV55W,868574042859954
2329,NXT355,15EB,Queclink GV55W,868574042908363
2330,NXT376,15EC,Queclink GV55W,868574042914320
2331,NXT257,15ED,Queclink GV55W,868574042921259
2332,NXT352,15EE,Queclink GV55W,868574042914031
2333,NXT364,15EF,Queclink GV55W,868574042854575
2334,NXT278,15EK,Queclink GV55W,868574042908686
2335,TJR259,354E,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514101198671
2336,TVD77G,461N,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,352556102766271
2337,TSX381 ,D539,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102740474
2338,WGG928,M407,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,359369090458056
2339,TYI43F,M709,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,354514101459479
2340,NMP984,U777,Queclink GV55W,868574042606140
2341,NLW262,13JD,Queclink GV55W,868574042794128
2342,KJK062,12M7,Queclink GV55W,868574042718630
2343,JOHN DEERE 245186,13EB,Queclink GV55W,868574042786017
2344,SR250,15FU,Queclink GV55W,868574042913819
2345,RETROEXCAVADORA B95,0UTV,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102797482
2346,CAT 0416E,0ZHN,Queclink GV55W,868574042665799
2347,KSO825,0ZBY,Queclink GV55W,868574042747225
2348,GVS486,0WCU,Queclink GV55W,868574041974119
2349,MJQ264,12M9,Queclink GV55W,868574042659289
2350,JKW284,15F5,Queclink GV55W,868574042868856
2351,KVN940,15FG,Queclink GV55W,868574042853932
2352,CATERPILLAR 416F2,15KJ,Queclink GV55W,868574042919527
2353,GALIONG38,15KL,Queclink GV55W,868574042908249
2354,CATERPILLAR320D2,15KR,Queclink GV55W,868574042908215
2355,CATERPILLAR312D2L,15KS,Queclink GV55W,868574042910062
2356,WLX748,15L1,Queclink GV55W,868574042922653
2357,WLX747,15L2,Queclink GV55W,868574042926183
2358,TRACTOR 3,15L3,Queclink GV55W,868574042899687
2359,TRACTOR 1,15L4,Queclink GV55W,868574042857586
2360,WLX746,15L6,Queclink GV55W,868574042913801
2361,TRACTOR 2,15L7,Queclink GV55W,868574042921143
2362,CATERPILLARD5GLGP,15L8,Queclink GV55W,868574042914700
2363,INGERSOLL,15L9,Queclink GV55W,868574042911235
2364,NISSAN NGW834,0Z8W,Queclink GV55W,868574042745252
2365,CAMION 968,12I5,Queclink GV55W,868574042706825
2366,CAMIONETA FXN961,14D2,Queclink GV55W,868574042882600
2367,CAMIONETA FXQ478,14D4,Queclink GV55W,868574042923727
2368,EXCA SY021SCA09288,0MQ4,GenX 5P,358014097927452
2369,SY007CD5511K8,12HO,Queclink GV55W,868574042672480
2370,HYUNDAIH940C,14PJ,Queclink GV55W,868574042869292
2371,MINICARGADOR S175,0UMD,CalAmp 2630 - CINTERION GSM - LMU30H30BT3-G1000,357041065258561
2372,WEQ819,0ZEI,Queclink GV55W,868574042746623
2373,SJL237,14HA,Queclink GV55W,868574042894431
2374,WOL584,12LP,Queclink GV55W,868574042681085
2375,LQL172,14CQ,Queclink GV55W,868574042884416
2376,NOY375,14N7,Queclink GV55W,868574042843214
2377,RBN568 VF,15QX,VidFleet 4K,6B301GRM
2378,IXY043 VF,15R6,VidFleet 4K,6B301GHV
2379,ZAXIS120,12OM,Queclink GV55W,868574042667183
2380,WZI220 VF,11D3,VidFleet 4K,6B301AM2
2381,WZI220,14MV,Queclink GV55W,868574042918461
2382,SBL594,14CB,Queclink GV55W,868574042789193
2383,CAT 428C,13K0,Queclink GV55W,868574042798673
2384,HAV917,12MD,Queclink GV55W,868574042701719
2385,SY007SCD31758,791S,Queclink GV55W,868574042650015
2386,WCR748,13EE,Queclink GV55W,868574042781802
2387,XVP611,12J2,Queclink GV55W,868574042711015
2388,CATERPILLAR312C,15HS,Queclink GV55W,868574042922695
2389,TTN901,0ZA4,Queclink GV55W,868574042745138
2390,HITACHI 6728,0Z9K,Queclink GV55W,868574042732201
2391,HITACHI 5972,0ZCU,Queclink GV55W,868574042742127
2392,ZNN889,0WEP,Queclink GV55W,868574041307393
2393,YED58F,0Z9D,Queclink GV55W,868574042732508
2394,MSQ63F,0ZA7,Queclink GV55W,868574042745971
2395,EQP799,0ZAQ,Queclink GV55W,868574042741327
2396,GEU626,0ZBN,Queclink GV55W,868574042742101
2397,TTZ730,0ZBZ,Queclink GV55W,868574042749460
2398,EXX717,0ZC9,Queclink GV55W,868574042747969
2399,PEN05G,0ZFZ,Queclink GV55W,868574042746953
2400,EJR944,13OR,Queclink GV55W,868574042875968
2401,IJP957,13OV,Queclink GV55W,868574042876156
2402,WOW634,0XH8,Queclink GV55W,868574041379053
2403,TLP319,0XL9,Queclink GV55W,868574042411301
2404,STT863,A02T,Queclink GV55W,868574042764378
2405,F0U877,0XJS,Queclink GV55W,868574042394267
2406,SY013CEP831K8,14I8,Queclink GV55W,868574042902135
2407,DFR937,05YU,Queclink GV55W,868574042688288
2408,JHONEDEERE310E ,12LD,Queclink GV55W,868574042715586
2409,UVL803,12MC,Queclink GV55W,868574042710389
2410,JHONEDEERE,13QP,Queclink GV55W,868574042880885
2411, JMV769,13JX,Queclink GV55W,868574042794060
2412,CWT541,0ZC0,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,351628098947412
2413,SMARTECN2025,15LN,Queclink GV55W,868574042906383
2414,WDO002,13FN,Queclink GV55W,868574042786611
2415,SANDVIK 1645,14CE,Queclink GV55W,868574042784582
2416,SANVIK1495,14EQ,Queclink GV55W,868574042784087
2417,SANDVIK 2903,14F3,Queclink GV55W,868574042898465
2418,KYT720,0Z9Q,Queclink GV55W,868574042747951
2419,WHP452,0ZAG,Queclink GV55W,868574042733373
2420,NTW233,0WKC,Queclink GV55W,868574041261822
2421,NIS632,0Z8X,Queclink GV55W,868574042747746
2422,NMM338,0ZD9,Queclink GV55W,868574042741822
2423,VMT439,12RD,Queclink GV55W,868574042794185
2424,ZNM645 VF,147U,VidFleet 4K,6B301AZ0
2425,NLW594,14L2,Queclink GV55W,868574042862339
2426,TMO862 VF,15QD,VidFleet 4K,6B301GL7
2427,ZNM644 VF,15QH,VidFleet 4K,6B301GFQ
2428,LKP082 VF,15QZ,VidFleet 4K,6B301AN3
2429,TZY383 VF,15RA,VidFleet 4K,6B301GKG
2430,ZNM495 VF,15RF,VidFleet 4K,6B301GQJ
2431,ZNM494 VF,15RN,VidFleet 4K,6B301GQN
2432,VCJ734 VF,15RV,VidFleet 4K,6B301ATX
2433,NLX051,904C,Queclink GV55W,868574042440888
2434,HITACHI 7126,0ZB1,Queclink GV55W,868574042748033
2435,IIO951,0VP3,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,354514101461822
2436,SY007CEQ700K8,03YL,Queclink GV55W,868574042741400
2437,SY007CEQ690K8,04A4,Queclink GV55W,868574042659859
2438,SY007CEQ666K8,04BB,Queclink GV55W,868574042750609
2439,SY007CEQ695K8,04BP,Queclink GV55W,868574042746268SANY
2440,SY005CEP009K8,07SB,Queclink GV55W,868574042654892
2441,SY013CD1917K8,0CYJ,Queclink GV55W,868574042661699
2442,SY007CEQ697K8,0FV3,Queclink GV55W,868574042660790
2443,SY013CD1920K8,0JT9,Queclink GV55W,868574042726070
2444,SY021KCCX5878,0VXQ,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,354514101465997
2445,SY003CD2965K8,0Z87,Queclink GV55W,868574042681390
2446,SY007CEQ689K8,0ZCJ,Queclink GV55W,868574042726013
2447,SY005CD3563K8,0ZCQ,Queclink GV55W,868574042745930
2448,SY009CE0506K8,0ZIM,Queclink GV55W,868574042628821
2449,SW9363CEM0718,12O9,Queclink GV55W,868574042591813
2450,SW9363CEM0708,12ON,Queclink GV55W,868574042712542
2451,SY003CE0109K8,12PB,Queclink GV55W,868574042688320
2452,SY021CEN552S8,12PT,Queclink GV55W,868574042786298
2453,SL9563CEM1078,12QE,Queclink GV55W,868574042783469
2454,SY021CEN551S8,12QL,Queclink GV55W,868574042494984
2455,SW9363CEM0658,13JI,Queclink GV55W,868574042787288
2456,SW9763CEM0678,13JQ,Queclink GV55W,868574042785241
2457,SY009CE0188K8,13K4,Queclink GV55W,868574042789110
2458,SY009CE0187K8,13K6,Queclink GV55W,868574042784053
2459,SL9563CEM2288,13OW,Queclink GV55W,868574042880331
2460,SY021CEQ067S8,13P0,Queclink GV55W,868574042922943
2461,SL9563CEM2318,13Q4,Queclink GV55W,868574042789466
2462,SY021CEQ063S8,13Q5,Queclink GV55W,868574042899927
2463,SY009CE0267K8,13Q7,Queclink GV55W,868574042781711
2464,SY036CE0920K8,13Q8,Queclink GV55W,868574042785951
2465,SY021CEQ062S8,13QC,Queclink GV55W,868574042911458
2466,SY009CE0269K8,13QD,Queclink GV55W,868574042903695
2467,SW9363CEM0668,13QI,Queclink GV55W,868574042793831
2468,SL9563CEM2278,13QM,Queclink GV55W,868574042906029
2469,SY036CE0929K8,13QN,Queclink GV55W,868574042917570
2470,SY007CEQ702K8,14CN,Queclink GV55W,868574042895230
2471,SY007CEQ699K8,14DQ,Queclink GV55W,868574042784327
2472,SY009CE0505K8,14DS,Queclink GV55W,868574042789672
2473,SY007CEQ701K8,14DT,Queclink GV55W,868574042890520
2474,SY007CEQ587K8,14DV,Queclink GV55W,868574042866140
2475,SY005CEQ512K8,14DX,Queclink GV55W,868574042919006
2476,SY007CEQ696K8,14DZ,Queclink GV55W,868574042926993
2477,SY005CEQ513K8,14EX,Queclink GV55W,868574042924840
2478,SY005CEQ516K8,14F2,Queclink GV55W,868574042885215
2479,SY009CE0503K8,14F8,Queclink GV55W,868574042789714
2480,SY007CEQ662K8,14F9,Queclink GV55W,868574042884903
2481,SY005CEQ515K8,14FB,Queclink GV55W,868574042785845
2482,SY005CEQ511K8,14FC,Queclink GV55W,868574042841481
2483,SY005CEQ510K8,14FE,Queclink GV55W,868574042911649
2484,SY003CE1287K8,14FG,Queclink GV55W,868574042781687
2485,SY003CE1286K8,14FH,Queclink GV55W,868574042907837
2486,SY003CE1289K8,14FI,Queclink GV55W,868574042922521
2487,SY003CE1288K8,14FJ,Queclink GV55W,868574042847843
2488,SY021CER028S8,14GU,Queclink GV55W,868574042835129
2489,SY021CER006S8,14GZ,Queclink GV55W,868574042907621
2490,SY021CER031S8,14H0,Queclink GV55W,868574042890017
2491,SY021CER005S8,14H5,Queclink GV55W,868574042902549
2492,SY021CER030S8,14H6,Queclink GV55W,868574042862016
2493,SY021CER029S8,14H7,Queclink GV55W,868574042916879
2494,MONTACARGA ZSM450,14H8,Queclink GV55W,868574042891361
2495,SY021CER001S8,14HE,Queclink GV55W,868574042883491
2496,SY021CER003S8,14HF,Queclink GV55W,868574042894084
2497,SY021CER002S8,14HY,Queclink GV55W,868574042878251
2498,SY021CER000S8,14I1,Queclink GV55W,868574042859079
2499,SY013CEP830K8,14I2,Queclink GV55W,868574042907738
2500,SY013CEP858K8,14I4,Queclink GV55W,868574042870795
2501,SY013CEP857K8,14I5,Queclink GV55W,868574042891932
2502,SY013CEP856K8,14I6,Queclink GV55W,868574042881941
2503,SY013CEP859K8,14I7,Queclink GV55W,868574042869102
2504,SY013CEP839K8,14I9,Queclink GV55W,868574042890546
2505,SY036CE1050K8,14IA,Queclink GV55W,868574042876255
2506,SY036CE1051K8,14IB,Queclink GV55W,868574042912969
2507,SL9563CEM2568,14ID,Queclink GV55W,868574042884390
2508,SL9563CEM2578,14IG,Queclink GV55W,868574042899620
2509,XB0220CE0005,14IH,Queclink GV55W,868574042910112
2510,SY013CEP837K8,14IJ,Queclink GV55W,868574042907860
2511,SY048CE6397K8,14IK,Queclink GV55W,868574042905393
2512,SY013CEP836K8,14IT,Queclink GV55W,868574042919121
2513,SY013CEP838K8,14IU,Queclink GV55W,868574042882220
2514,SL9563CEM2588,14J0,Queclink GV55W,868574042901053
2515,JUM154,15FS,Queclink GV55W,868574042901210
2516,KYW600,15FT,Queclink GV55W,868574042848643
2517,NUR839,15KV,Queclink GV55W,868574042891684
2518,JUM361,15NA,Queclink GV55W,868574042921770
2519,NUR678,15OM,Queclink GV55W,868574042924626
2520,KZP248,15OO,Queclink GV55W,868574042857750
2521,LYU597,15GI,Queclink GV55W,868574042914494
2522,WLM593,13OK,Queclink GV55W,868574042847116
2523,EQQ584,13OU,Queclink GV55W,868574042890447
2524,SQW681,13PX,Queclink GV55W,868574042787718
2525,FJM114,0ZBS,Queclink GV55W,868574042746516
2526,0EBY,0EBY,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,352556102277568
2527,0K65,0K65,CalAmp 4232 - 3G - LMU4232H-RH00-G1000,357041066461313
2528,SNO103,0OW2,CalAmp 4232 - 3G - LMU4232H-RH00-G1000,357041068850018
2529,0ZI8,0ZI8,GenX 651B,357520074944519
2530,13E5,13E5,CalAmp 0330H - 2G - LMU0330G-SK07-G1000,352556102051203
2531,15J9,15J9,Queclink GV55W,868574042922042
2532,CASEDv26,0VS0,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102100505
2533,A88134,0VSF,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102051872
2534,JCB 3CX,0VT1,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102100703
2535,BOBCAT S185,0VTD,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,357041065259825
2536,JOHN DEERE 200DLC,0VTV,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,354514101466862
2537,JFL794,0XCM,Queclink GV55W,868574041320206
2538,LL0909,0ZIK,Queclink GV55W,868574042712617
2539,CAT031DJPHH00193,14EN,Queclink GV55W,868574042905997
2540,CAT1315CCCJC05444,14FD,Queclink GV55W,868574042892773
2541,GQU288,12LE,Queclink GV55W,868574042633748
2542,MXM745,15OX,Queclink GV55W,868574042906540
2543,SY013CCD18658,0ZCO,Queclink GV55W,868574042747258
2544,LLW793,0XWC,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,359369090038502
2545,SY013CCD18728 (#5),0ZCR,Queclink GV55W,868574042744131
2546,HITACHI ZX130 98751,0WEN,Queclink GV55W,868574041306965
2547,CAT 0430DLBML05090,12KK,Queclink GV55W,868574042014725
2548,WOO909,15N0,Queclink GV55W,868574042919204
2549,WOO921,15N1,Queclink GV55W,868574042907225
2550,WOO925,15N2,Queclink GV55W,868574042911052
2551,WOO926,15N3,Queclink GV55W,868574042914122
2552,WOO945,15N7,Queclink GV55W,868574042928387
2553,WOO947,15N9,Queclink GV55W,868574042913751
2554,WOO944,15NB,Queclink GV55W,868574042931100
2555,WOO920,15NE,Queclink GV55W,868574042914619
2556,WOO923,15NJ,Queclink GV55W,868574042893524
2557,WOO941,15O1,Queclink GV55W,868574042914130
2558,WOO927,15OA,Queclink GV55W,868574042914973
2559,WOO894,15OC,Queclink GV55W,868574042908454
2560,WOO918,15OD,Queclink GV55W,868574042905195
2561,WOO935,15OI,Queclink GV55W,868574042919113
2562,SY024NCCN0818,0U9K,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,352556102175671
2563,QCD112,662T,CalAmp 2630 - 3G - LMU2631H-H000-G1000,354514101243451
2564,WPX700,15OF,Queclink GV55W,868574042908702
2565,NPZ916,12I4,Queclink GV55W,868574042599675
2566,NNY000,12JZ,Queclink GV55W,868574042698253
2567,NNX735,12K4,Queclink GV55W,868574042686464
2568,JVM556 PU,0Y8R,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093335954
2569,SXX259,0ZJ8,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514102544535
2570,NHP612,0EFE,Queclink GV55W,868574042661780
2571,TBL190,0NQZ,GenX 5P,358014097806573
2572,TRACTOR MASSEY ,0TPI,Queclink GV55W,868574042436357
2573,TRACTOR 6403,0XDI,Queclink GV55W,868574042425517
2574,CAT 0236BJA9H01885,14O1,Queclink GV55W,868574042844238
2575,WNK280,03X4,Queclink GV55W,868574042636865
2576,CATERPILLAR 9481,12R6,Queclink GV55W,868574042782909
2577,minicargador S530,0VYO,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102014524
2578,NGN167,0Z8T,Queclink GV55W,868574042747118
2579,WHP434,0Z8U,Queclink GV55W,868574042745567
2580,WHP432,0Z97,Queclink GV55W,868574042743810
2581,NGN169,0Z9G,Queclink GV55W,868574042731674
2582,UUZ008,0Z9R,Queclink GV55W,868574042732318
2583,LLL280,0Z9S,Queclink GV55W,868574042748124
2584,WHP433,0Z9W,Queclink GV55W,868574042735006
2585,WHP442,0ZA3,Queclink GV55W,868574042746078
2586,KTN131,0ZA5,Queclink GV55W,868574042741509
2587,WHP410,0ZA6,Queclink GV55W,868574042744818
2588,EIL848,0ZAF,Queclink GV55W,868574042751110
2589,ENZ924,0ZAI,Queclink GV55W,868574042735956
2590,NGL946,0ZAJ,Queclink GV55W,868574042747803
2591,WHP398,0ZAO,Queclink GV55W,868574042744883
2592,RGT188,0ZAR,Queclink GV55W,868574042743885
2593,LYW586,12LI,Queclink GV55W,868574042710827
2594,NOR801,13GY,Queclink GV55W,868574042785928
2595,NOR291,13HL,Queclink GV55W,868574042783923
2596,NTL273,15N8,Queclink GV55W,868574042908512
2597,ODT855,830G,Queclink GV55,868574042428131
2598,TCU13E,12KQ,Queclink GV55W,868574041962908
2599,ABB82D,12M6,Queclink GV55W,868574042698196
2600,KYW055,13ER,Queclink GV55W,868574042789946
2601,JRM049,13ET,Queclink GV55W,868574042788187
2602,LZO305,13EV,Queclink GV55W,868574042788955
2603,LUZ192,13GJ,Queclink GV55W,868574042798038
2604,SXX967,13GN,Queclink GV55W,868574042788781
2605,GPU506,13GV,Queclink GV55W,868574042789334
2606,LZO306,13GW,Queclink GV55W,868574042783956
2607,JNV571,13HG,Queclink GV55W,868574042784657
2608,NWH43G,13HJ,Queclink GV55W,868574042783436
2609,FYV436,14E1,Queclink GV55W,868574042920889
2610,NKX512,15AP,Queclink GV55W,868574042863980
2611,NWK713,15HB,Queclink GV55W,868574042746268
2612,KQX809,13Q2,Queclink GV55W,868574042784798
2613,SW9363CEM0508,13JG,Queclink GV55W,868574042785779
2614,URA594,12PY,Queclink GV55W,868574042793583
2615,ITJ706,12RS,Queclink GV55W,868574042794235
2616,URJ944,14GM,Queclink GV55W,868574042900105
2617,URJ548,14GN,Queclink GV55W,868574042888292
2618,SQJ106,14KH,Queclink GV55W,868574042896311
2619,KQS628,14EU,Queclink GV55W,868574042784350
2620,KQX619,14EV,Queclink GV55W,868574042879903
2621,MPU801,14EY,Queclink GV55W,868574042787981
2622,SY007CCBA8978,0NNO,GenX 5P,358014098053589
2623,WFQ640,15GK,Queclink GV55W,868574042859095
2624,SXJ970,14DG,Queclink GV55W,868574042894712
2625,SXJ971,14DO,Queclink GV55W,868574042920772
2626,WCO567,13IX,Queclink GV55W,868574042789920
2627,TZY194,13PL,Queclink GV55W,868574042787817
2628,WCO567 VF,13T6,VidFleet 4K,6B301ADN
2629,MPM597,0ZHO,Queclink GV55W,868574042599907
2630,EJP022,12FY,Queclink GV55W,868574042767405
2631,GJV081,0ZBJ,Queclink GV55W,868574042750526
2632,WCX058,14KE,Queclink GV55W,868574042841325
2633,WML62E,15MS,Queclink GV55W,868574042928411
2634,NGY541,0Z8Y,Queclink GV55W,868574042747845
2635,NGY658,15B1,Queclink GV55W,868574042871314
2636,SST246,0SH2,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514101217927
2637,SST277,0UK5,CalAmp 2631 - Gemalto HSPA - LMU2631H-H000-GTC01,357041062449635
2638,LXS650,14KO,Queclink GV55W,868574042896089
2639,SY007CEQ588K8,14DW,Queclink GV55W,868574042917984
2640,FR12- WIRTGENW100,14HL,Queclink GV55W,868574042900626
2641,KOMATSU K40014,0ZIS,Queclink GV55W,868574042722772
2642,T-09 VIBROCOMPACTADO,0VO4,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,352556102096976
2643,T-76 VIBROCOMPACTADO,0Z8O,Queclink GV55W,868574042779467
2644,TA-02 PAJARITA 416E,110C,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,358077092194444
2645,T-77 TURBO JTY645,15G9,Queclink GV55W,868574042923461
2646,HITACHI 0916,0Z93,Queclink GV55W,868574042751789
2647,HITACHI 4848,0ZA0,Queclink GV55W,868574042735329
2648,TGM728,0SM0,CalAmp 0330H - 3G - LMU0330H-SKM6-G1000,359369090649100
